platform,post_id,author,author_channel_id,created_at,content,like_count,reply_count,share_count,url,video_id,query
youtube,UgxqnkhsDaT5hQs9S6t4AaABAg,@tehreemkhan7876,UC3lIYSP9TxKvE2WHr21qYzA,2025-07-18T16:47:57Z,You guys,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxqnkhsDaT5hQs9S6t4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugy0y_zeZJg9IZqmfHt4AaABAg,@tehreemkhan7876,UC3lIYSP9TxKvE2WHr21qYzA,2025-07-18T16:47:27Z,OMG I am from pakistan yar poor india,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugy0y_zeZJg9IZqmfHt4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugz2QZFhvaMLuCj7PYR4AaABAg,@Iolo3,UCZKoCCUTshHhpXpUOcLbgjQ,2025-07-10T07:51:08Z,There was no engine in flames so why use that thumbnail???? pretty dumb channel.........,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugz2QZFhvaMLuCj7PYR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxC6Vg1cX6pYo7qEF14AaABAg,@deepamehr615,UCa_dgjVvGG40UcQmJYL50Ow,2025-07-08T17:44:18Z,Ram naam satya hai fir 🎉,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxC6Vg1cX6pYo7qEF14AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgztieAM-EpmNCkHQRl4AaABAg,@deepamehr615,UCa_dgjVvGG40UcQmJYL50Ow,2025-07-08T17:44:03Z,Bjp? Ram mandir? 😊,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgztieAM-EpmNCkHQRl4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugy1wb7kZRQXclL672B4AaABAg,@Drake-xc2qd,UCNZQkaAsx_xWd4QlV2SacZQ,2025-06-29T01:39:57Z,It was media’s fault.,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugy1wb7kZRQXclL672B4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwJX8Rb-sYaowvGFfR4AaABAg,@warshabansie5959,UCndvAZqXx6JEBEJLWWEE8nw,2025-06-23T21:29:10Z,It did not catch on fire,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwJX8Rb-sYaowvGFfR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzGw0VHnuDz-wCUt9x4AaABAg,@uruttuulagam8332,UC5UNj_hvZq0_YsikstENLBQ,2025-06-21T02:35:25Z,It's seems flight has not  reach sufficient speed to take off,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzGw0VHnuDz-wCUt9x4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwXwbpUK3JUkQTg2Xp4AaABAg,@HirakjyotiDeka-cs6vl,UCmmh5bP-peZYBNjdqT2W3GA,2025-06-20T17:11:32Z,rip 😢,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwXwbpUK3JUkQTg2Xp4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugyi2J8QTT_JXb9HOxl4AaABAg,@jagrtimahadevwala5546,UCdC3RG2imRMsaQNWqK15IKQ,2025-06-19T03:22:01Z,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugyi2J8QTT_JXb9HOxl4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzEKolNj1UBW0Gn06B4AaABAg,@jagrtimahadevwala5546,UCdC3RG2imRMsaQNWqK15IKQ,2025-06-19T03:21:50Z,Sorry for everything 🙏🙏🙏🙏🙏a,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzEKolNj1UBW0Gn06B4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxpvE5V11TlStldFY54AaABAg,@harindrajaiswal7272,UCGZdt4v1OJujWZctVHny66Q,2025-06-18T19:01:41Z,Dont speak,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxpvE5V11TlStldFY54AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugy65XahhFdiHhTx-bN4AaABAg,@harindrajaiswal7272,UCGZdt4v1OJujWZctVHny66Q,2025-06-18T19:01:07Z,I now  but black box what happen,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugy65XahhFdiHhTx-bN4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwazRvhHl2XyyFN0Ht4AaABAg,@harindrajaiswal7272,UCGZdt4v1OJujWZctVHny66Q,2025-06-18T19:00:05Z,Blek box,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwazRvhHl2XyyFN0Ht4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzQlkkkUkoixfv6Jph4AaABAg,@danapani3671,UCeDxKiVM_RCPJUwkUhMst2Q,2025-06-17T18:04:15Z,Agr plen k dono enjn bnd hone se hadsa huaa h to sochne ka vishe yh h ki plen K 2 enjn hote h agr plen k fiul tnk se fiul ka singl paip dono enjno tk gya ho or aage se do paip nikal kr enjno ko fiul splayi diya ho skta h to agr singl paip me kchra aa jay to dono enjn bnd ho skte h esliy dono enjno ka fiul paip fiul tenk se alg alg aane chahiy agr 1 paip me kchra aa jay to dusra enjn chalu rh skta h or dono enjno ka elektrik sistm bi alg alg hona chahiy taki elektrik falt hone se dono enjn bnd na ho ske OR koyi bda hatsa hone se plen bch skta h OR jo yatri plen me shid huy h bhgwan unki aatma ko shanti de,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzQlkkkUkoixfv6Jph4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxlDyr7jr0VzzZeCLV4AaABAg,@rakeshchauhan5885,UC6Zv1O4fT-kh-HDnc0ImCAQ,2025-06-17T15:39:19Z,I 💯 percent sure this is failure of AOA system...and sencer failure..like ethopian filght 302😢😢😢😢😢,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxlDyr7jr0VzzZeCLV4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw78svmb9l4MD4eQ6l4AaABAg,@taiwosamuel7442,UCKgnVcj4FzSKHVLEh5GBtQA,2025-06-17T12:36:03Z,"IT IS TIME TO TAKE A STAND NOW FOR THE SAKE OF POSTERITY! DO NOT IGNORE THE TRUTH!
ARE YOU ON THE SIDE OF THE TRUTH WHICH IS DEMOCRATIC REPUBLIC OF THE YORUBA OR ON THE SIDE OF THE COLONIAL ILLUSION SCHEME, THE BRAINWASHING ARRANGEMENT, CALLED NIGERIA?",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw78svmb9l4MD4eQ6l4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwFfNfCrZe1KGRsPNl4AaABAg,@MediatvSriLanka,UCgStzMDWlmamCrjMDaQk4fA,2025-06-17T06:15:23Z,"Electric problem, 
😥😥",1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwFfNfCrZe1KGRsPNl4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyQOKJCNFpkRrZVOgZ4AaABAg,@mepu_146,UCgJJWJchDEhH_8V1_XSejdw,2025-06-16T23:33:37Z,"deep condolences from pakistan 🇵🇰 

however america should learn civil engineering from India.
their hostel was hit by an almost falling plane. the damage was way less than twin tower incident.

exactly the same tower for which my dear indian brothers kept mocking us (n to justify Indian forces bombing us) that the master mind was found n captured from my land 😢.

i hate speaking politics over dead bodies. but had to speak about it to prevent stupid wars!!

we all have to die at our destined time.
be it because of a war or be it because of a natural disaster or be it without reason,
so till when will we fight? 😢

think about it!!

long live pakistan,
long live bangladesh,
long live kashmir,
and
long live india.",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyQOKJCNFpkRrZVOgZ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzNviSfvHgT3uBautd4AaABAg,@RoseWolfYTplays,UCLnWBgZ-t9pXXJ7sXt3RdMw,2025-06-16T19:04:31Z,I dont watch the news,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzNviSfvHgT3uBautd4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwUZ8cEzNYVOlbDOWl4AaABAg,@RoseWolfYTplays,UCLnWBgZ-t9pXXJ7sXt3RdMw,2025-06-16T19:04:15Z,Wait was this recent?,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwUZ8cEzNYVOlbDOWl4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwNHii6KFXz6-xSs_F4AaABAg,@Jordan_g1ng,UCkBXs-kCATJWYMkXex54SrQ,2025-06-16T14:37:32Z,The one who survived most have a totem of undying,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwNHii6KFXz6-xSs_F4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzZs2NdvRsyWG_Eihx4AaABAg,@EdzVlogsTV,UCmOhcdalEPJQyAt57pdEYMA,2025-06-16T07:00:20Z,"Rest in Peace to the victims and families, this is so sad to hear.",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzZs2NdvRsyWG_Eihx4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw660jPl_b2qHP5Oj94AaABAg,@mohamedismail8416,UCKOHQHh9IZ6P78ANZLvT5VQ,2025-06-16T06:44:54Z,Very sad news. Condolences from Malaysia 😢❤,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw660jPl_b2qHP5Oj94AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw2ac_6WJJCqGLgnfR4AaABAg,@walterleodalmeida6407,UCzsJ4S1-um05BtKq_M4b4iQ,2025-06-15T19:37:27Z,We need to implement strict quality standards & strictly service checkup without compromising age of the planes whether domestic or international flights …with strict security measures….and discipline in Timings and safety standards,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw2ac_6WJJCqGLgnfR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugx-4Br-yisX94X0NXl4AaABAg,@robertaquilina3848,UCHAO2WzX5BV9y-VAAQVcaYg,2025-06-15T17:38:42Z,"As far as I am concerned two things happened here the impossible became possible , both engines producing little to no thrust at the most important phase of flight and someone survived at the epi centre of the plane where the fuel tanks are",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugx-4Br-yisX94X0NXl4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugz1wE4v4nK6SmIENBJ4AaABAg,@user-yx2tb3sy2z,UCl9OjeQjlgJx-8Adbysm_UQ,2025-06-15T16:13:55Z,I would love to know Pakistan's reaction to this air disaster ?,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugz1wE4v4nK6SmIENBJ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugzc6Q3N8ZY35-D2m_d4AaABAg,@julienewsome7471,UCpJ8JhnY4HPP6cRWLkaoReQ,2025-06-15T14:08:03Z,the rat deployed,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugzc6Q3N8ZY35-D2m_d4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw5KgNXG54JGb42JmJ4AaABAg,@amsvalvi689,UCOt3BHZY6HFqgUPG_fh4wHQ,2025-06-15T14:00:54Z,Bhaiya bahut bura Hua plane ke sath Ahmedabad se sorry sorry Delhi se Ahmedabad Ahmedabad se London aur bad Mein hostel mein,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw5KgNXG54JGb42JmJ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzbPT6wmq-e0zLk6FV4AaABAg,@lilibethdomingo6530,UC2KybP8ZBpN0p3f6jpYJ82Q,2025-06-15T13:21:42Z,"May all the victims soul rest in peace and to their love one have strength to face this painful unexpected happen but we all know in our heart that God know all about this to happen,,",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzbPT6wmq-e0zLk6FV4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw79wzSb7YkUX7I0kB4AaABAg,@kipaapa7crs,UCIUH_civvMQV_wBNVEZS3FA,2025-06-15T09:08:29Z,Maintenance teim ko acha se inquiry karna chahiye mera hisab se maintenance teim ka negligence log rahi he ye air crash,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw79wzSb7YkUX7I0kB4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzdLHkjOl9vqOgZsGt4AaABAg,@Sam-Magic,UC6W4o5C04BhRw3slKaoKckg,2025-06-15T08:37:26Z,"My analysis from the Flight-Radar APPS is as follow:On Jun 12, AI171 turned right at the T-Junction half-way of the runway instead of turning left to the end and then did U-turn before take-off.  (An hour before that, a Singapore Airline A350 did a U-turn first.) 😡Incidentally the day before, the Pilot's father was in Intensive Care and he promised his Dad that he would quit his job ASAP in order to look after him.  One can deduce that he is NOT in his normal state of mind.  Psychologically, he wanted to finish his last piloting job quickly and therefore took a short-cut. Unfortunately, with less speed after take-off, the plane STALLED (Momentum= Mass x Speed**2) 😭I am writing this script with a mixed feeling as today is our Father's Day.  😰-- Prof. Sam HO, Research Fellow, Dept. of E",1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzdLHkjOl9vqOgZsGt4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgziJIDFNx7rJsdpUjR4AaABAg,@GyanoMantra,UCoD2PVnMXw88I4P-ZTJw1sw,2025-06-15T07:54:26Z,"""अहमदाबाद में एअर इंडिया के विमान दुर्घटना में 270 से अधिक लोगों की जान गई। यह एक अपूरणीय क्षति है। शोक संतप्त परिवारों के प्रति हमारी गहरी संवेदनाएँ।""",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgziJIDFNx7rJsdpUjR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugz0Im4rYn-zjOEVqk14AaABAg,@kristinavb4398,UC0cAG0GRSjKigBrNJTGOdxQ,2025-06-15T04:38:45Z,"The cause of the accident is a human factor: the pilot should have retracted the wheels at 600ft and wings should have remained. Instead,  the pilot ""cleaned"" the wings, but the wheels remained, which is an additional violation of the plane's aerodynamics and lift force. It was all at a low altitude, and there was no time for the pilot to fix his mistake. When the aircraft starts to sink, it needs a lot of height below so that the pilot can react and correct the error.",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugz0Im4rYn-zjOEVqk14AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugwc4ECEEOP1v4Fg62V4AaABAg,@aratneerg3699,UCp0vxQu5qFOhBsQRpFEBhoQ,2025-06-15T02:31:19Z,Lots of problems with the dream liners. Stay away!,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugwc4ECEEOP1v4Fg62V4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwAnxYaPhg8BbFDHO14AaABAg,@tinaxbea,UCz7XHMJXQsf9KfES5m5IUBA,2025-06-15T01:58:49Z,Sending prayers to all families and friends...my God😢😢,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwAnxYaPhg8BbFDHO14AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzbhE-c3Jpsntva6Bl4AaABAg,@DalpatiSonkar,UCCVWOhKLq1zQBV6t05XLC5w,2025-06-14T23:18:01Z,Dalpatl 2:16,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzbhE-c3Jpsntva6Bl4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxPiomeaPAuprrcmV54AaABAg,@DalpatiSonkar,UCCVWOhKLq1zQBV6t05XLC5w,2025-06-14T23:17:43Z,Dalpatl,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxPiomeaPAuprrcmV54AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyAhUfniXq64EbtY2Z4AaABAg,@DalpatiSonkar,UCCVWOhKLq1zQBV6t05XLC5w,2025-06-14T23:17:05Z,😶😶😶😶😶,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyAhUfniXq64EbtY2Z4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwVuGob7CD3kBz9bNB4AaABAg,@PappuMalik-d8u,UCoBwaUiKppJvRutnYBagV_A,2025-06-14T21:25:44Z,Iske pichhe bhoot pret ka hath hoga 100% guarantee jo chalta hawa ka roop hota hai jo hawa andhi ban jata hai to kitna bada bada imarat ko nuksaan pahuchta hai to mamuli hawai jahaj ka kya aukad iske samne. Bijli kampan radio signal bahut kuch control karta hai jo mare hue aadmi ke jale hue sareer ke dhuen ya vasp se nikalta hai jo aadmi ke man tak ka baat sun sakta hai aur soch bhi sakta hai aur insaan ke barabar dimag hota hai aur kisi ka bhi maksad ko pura karne ke liye jhund me rahta hai,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwVuGob7CD3kBz9bNB4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzCUBGzBRJmMTt1Tgp4AaABAg,@RaviKumar-x7t9c,UCZTAe6qTEqGjIHVia_NYBtQ,2025-06-14T10:18:59Z,Mat maro nahin marega mat maro nahin jiyo aur jeene do ke Siddhant ka duniya walon Hindustani kahana hai Hindustan ka yahi kahana hai,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzCUBGzBRJmMTt1Tgp4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxGoDPsYulCddR7BFR4AaABAg,@scorematchgaming5530,UCiq2kOcQPwvnM5_5_JL1vYQ,2025-06-14T09:52:00Z,Invent anywhere door now,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxGoDPsYulCddR7BFR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwvU1clJEhfCcKQuK14AaABAg,@ay001x,UC0ubYtcOJmHW_APPFqp5fGQ,2025-06-14T09:18:19Z,Is this a suicide pilot ?,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwvU1clJEhfCcKQuK14AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxWAUB5P_VU9apuUdZ4AaABAg,@lalienaicker-o2b,UC8JSW798Qd0AZSrLOViC5UA,2025-06-14T07:29:05Z,My deepest sympathies 😢,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxWAUB5P_VU9apuUdZ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzOLuAfuSti_MUJRct4AaABAg,@threekblack217,UCGmhISd0zLjB5zDf6gLVDnA,2025-06-14T05:55:20Z,Tata is a criminal organisation i have worked in Tata motors their vehicles kill more Indian soldiers in accidents than the number killed in all conflicts.,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzOLuAfuSti_MUJRct4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwHjsx3IwF7zVa1GO14AaABAg,@Tokyodiaries25,UC8YUbklD2w84MIweWNXnc7A,2025-06-14T05:52:54Z,Heart breaking …. Condolences to all the family members 🙏🏻,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwHjsx3IwF7zVa1GO14AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwZlxAXPw6NuAI39Z54AaABAg,@shreyabecreative,UCS1t70KSyYea_bsAXXGCT0Q,2025-06-14T05:19:09Z,All India accident,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwZlxAXPw6NuAI39Z54AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzsdSVE7bqstL1pBit4AaABAg,@Kuldeep_Kumar_Up,UC0kd50eftZWNt20pn_cE0dQ,2025-06-14T05:16:43Z,😭😭😭😭😭😭😭🥹🥹🥹🥲🥲🥹🥹,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzsdSVE7bqstL1pBit4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw80_sUtXj2YA4jFs94AaABAg,@jayachithrapg8267,UCL7rdusWKwHC-43ommoKK9A,2025-06-14T03:41:35Z,Bro my grandfather was going to london but they were in other flight 😂,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw80_sUtXj2YA4jFs94AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxTBtY2HVDM_k3ANvN4AaABAg,@kulbirbajwa6436,UCFiy149GpjifWAvtIgPVFaQ,2025-06-14T03:11:32Z,When will they find black box and retrieve all the information from it ? What are they waiting for,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxTBtY2HVDM_k3ANvN4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyZXa0kqDn_yjpB69p4AaABAg,@Neetalis-z9l,UCe0CkUCnvXsco0rFGrKfDlw,2025-06-14T02:35:08Z,Omg,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyZXa0kqDn_yjpB69p4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzPPcgyhTVfSd1PkFV4AaABAg,@lashankapugama7456,UCwcsUffeWuP6fP6zr_viaeQ,2025-06-14T02:34:21Z,"If something like this happens in Sri Lanka, then opposition will jump and straight away & blame on the government.",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzPPcgyhTVfSd1PkFV4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw0ofk6emTt5bSTQax4AaABAg,@GunjaDevi5334,UCKrvFKoMNcSkFZvCTCedX_w,2025-06-14T00:36:32Z,🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🙏,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw0ofk6emTt5bSTQax4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwqLVtbqz8i8ZDNLnZ4AaABAg,@NailjanYonjan,UCrOsPA1OKxxOQ9hbzPmWeGg,2025-06-13T23:47:10Z,🙏😭,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwqLVtbqz8i8ZDNLnZ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugwm38i7E5yN879xxDt4AaABAg,@jasonlemoine8739,UCk5SVNRN6N17Yhyv6ZD4ipg,2025-06-13T23:18:48Z,Prayers sent to all the families so sad to see.,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugwm38i7E5yN879xxDt4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw7cuLQ0SxZcDvgUvh4AaABAg,@johnpaule.2042,UCnXYE66mOyEO4ke-tAOLyDw,2025-06-13T22:07:25Z,investigate the survivor something fishy from his answers.,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw7cuLQ0SxZcDvgUvh4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugx1fZgqAQDgQB-Stbd4AaABAg,@dangerousshark7700,UCjoIxidPqdhSHsoG2l9PkfA,2025-06-13T21:38:27Z,Aro koyta hoile valo hobe😡😡😡😡,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugx1fZgqAQDgQB-Stbd4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwnL6DsEiLTBAJx5kx4AaABAg,@urbykanters1525,UCWDBF61w9Ebhr-jvuSAPlGg,2025-06-13T18:53:51Z,Condoleances for the families and friends. ❤,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwnL6DsEiLTBAJx5kx4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugzn9ItYoJR8fSbKiX14AaABAg,@nazim.2003,UC2pfbocjThPJd0T47_4683A,2025-06-13T18:42:56Z,আলহামদুলিল্লাহ,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugzn9ItYoJR8fSbKiX14AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzE-WpIVVy-xGTHHAZ4AaABAg,@TGRSOHELGAMING15M,UCxMYAFjjUAdwSrAXc026xKQ,2025-06-13T17:54:47Z,Koi puchh raha hai kya hostel me jo bachhe the vo kitne mar gaye koi ye bata hi nhi raha,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzE-WpIVVy-xGTHHAZ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzABu5mLDvD8TzRG6B4AaABAg,@Guevara47,UC-v-dNtups803chIHRp17uw,2025-06-13T17:43:00Z,"What the shit you are talking about, these factors lead to this accident. What nonsense man.",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzABu5mLDvD8TzRG6B4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugzd89doKV8DeVoUOPt4AaABAg,@andyMSH700,UCM8vjB0pST1HJpvdUDxxxYw,2025-06-13T17:23:30Z,thats what we get when we have no failsafe area around our airports....greed enables us to build highrise buildings within striking range........if it was clear land it could have landed with no fire.,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugzd89doKV8DeVoUOPt4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugz5g3SJ0I3_05lrWnJ4AaABAg,@Itsalaska-w2f,UCecluOU9o1WIKSyVIv9DXAw,2025-06-13T17:18:24Z,As. A Sikhism. I feel sad for those people who died ❤😢waheguru ji ❤,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugz5g3SJ0I3_05lrWnJ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyLcqVncfyMwDuPBUR4AaABAg,@annekesewotaroeno7397,UC7HHhXOaYDtf9HfEd4JBQug,2025-06-13T17:12:22Z,Truly sad 😭😭😭😭😭,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyLcqVncfyMwDuPBUR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugx5hAYq_pfsqyYSOHl4AaABAg,@UmmeAymam,UCaQdoCjy5PjrG9FtOQBQTwQ,2025-06-13T17:01:47Z,"Allah sbar de 
Condolences from Pakistan",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugx5hAYq_pfsqyYSOHl4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugx7cquZX5VlsIcRCmB4AaABAg,@anoopmaheshwari2823,UCdzxYrBNmQ78V8aHjgmlAxw,2025-06-13T16:52:04Z,"Pathetic AI images, misleading",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugx7cquZX5VlsIcRCmB4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxsR7JRqmI2iri4iXB4AaABAg,@paulratnam716,UCE2gx2C4RzgIug4jBi_SoOQ,2025-06-13T16:44:29Z,Ramohan naidu should be resigned Post of his ministry,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxsR7JRqmI2iri4iXB4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyueWyZeApFvkUNngF4AaABAg,@paulratnam716,UCE2gx2C4RzgIug4jBi_SoOQ,2025-06-13T16:44:11Z,All the media should demand Ramohan naidu resignetion,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyueWyZeApFvkUNngF4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzvEZfIXx8FSFKB13F4AaABAg,@KalashFullPower,UC4jgs5zFMMM45SpsU_xa_Pw,2025-06-13T16:31:25Z,"Traditionally, in that Leftist style our every old Govt institutions are ruined by providing quota or reservations for the lower caste mindsets in most of govt office jobs, including SBI and there were no room for merits if included in the list of govt office candidates.",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzvEZfIXx8FSFKB13F4AaABAg,xou_f24IrPM,ahmedabad crash
